# simple.raw-sffi-unsafe-baseline.v1
# file<TAB>symbol<TAB>source_signature_sha256
src/app/check/main.spl	rt_time_now_micros	a65ee89f5846f49396d5e1878beab876b0f308a0f845c0904ddc4cecaa30dbca
src/app/check/main.spl	rt_transient_array_scope_begin	9db791dcb68a6c420c85c3d476c5063ab0adbbb73d8391779ac3a2c20d2da3b5
src/app/check/main.spl	rt_transient_array_scope_end	9db791dcb68a6c420c85c3d476c5063ab0adbbb73d8391779ac3a2c20d2da3b5
src/app/check/wm_lane_boundary_check.spl	rt_file_read_text	03d26daa8506c6a6bdc95d3da944a9d231786fb81ba0f3e055454689a3178ba6
src/app/cli/bootstrap_main.spl	rt_native_build	d5f8f431c814c979bcd9053d8beca16b25589255ef39402080d7da11c5b03237
src/app/cli/bootstrap_main.spl	sys_get_args	468c0889037308fc34d68fa9393b60aef94698ed2b042f34b452143201f1454d
src/app/cli/bootstrap_probe_args.spl	rt_get_args	468c0889037308fc34d68fa9393b60aef94698ed2b042f34b452143201f1454d
src/app/cli/bootstrap_reason_planner.spl	rt_file_delete	629c87346dda2b06692886082c44c7497ab5059a33ec50aa62da086cae258e1a
src/app/cli/bootstrap_reason_planner.spl	rt_file_write_text_at	176cfd7aff8a7177f4a1b55878f08d5cc466013eabb584a5470d5808d543ffae
src/app/cli/bootstrap_reason_planner.spl	rt_get_args	468c0889037308fc34d68fa9393b60aef94698ed2b042f34b452143201f1454d
src/app/cli/browser.spl	rt_mkdir_p	629c87346dda2b06692886082c44c7497ab5059a33ec50aa62da086cae258e1a
src/app/cli/cli_helpers.spl	rt_path_absolute	03d26daa8506c6a6bdc95d3da944a9d231786fb81ba0f3e055454689a3178ba6
src/app/cli/compile_c_entry.spl	sys_get_args	468c0889037308fc34d68fa9393b60aef94698ed2b042f34b452143201f1454d
src/app/cli/native_build_main.spl	rt_process_spawn_async	f5afb771967ccca259ffa308c4b3b3f2a630a816c7284bd2098cec14560e640f
src/app/cli/native_build_main.spl	rt_process_wait	718953e6255f8ae15fc96c5734fbe239ac666059480a9ee043859160b9a1122b
src/app/cli/native_build_worker.spl	rt_exit	35206ee08385afba17d58eaf2c372197de3c48b66550572777103e75e4d47e33
src/app/cli_debug/_DebugCommands/command_dispatch.spl	stdout_flush	2e38e77b22c314a449e91fafed92a43826ac6aa403ae6a8acb6cf58239fbaf5d
