run_id	pair	order	workload	lane	status	exit_code	realtime_observer_elapsed_ns	resident_elapsed_ms	max_rss_kib	output_digest	generated_token_vector	generated_tokens_total	stdout_sha256	stderr_sha256	time_sha256	argv_sha256	effective_n_ctx	effective_n_batch	effective_n_ubatch	time_receipt	stdout_receipt	stderr_receipt
20260909T130630Z	1	1	cold	snapshot	PASS	0	44534100830	28	312504	34e5e94ee137397b5b842e0d42e97ee5632a593622127803fe18917cff02a1a5	2	2	a68577cdb1055dbe6b7cc7a75d4487e103832a64d7d5b77c8b1c448936be26f8	12a7e596422d4dda597e466c82866f83d5b040811068269a695716a3ffe0c713	30f40ace36481b799e246841907818cf6098336813505acf4d26e44a629d94f2	e0ce214389b294427e956149e17ddada13463eff3a3dd3ebb337a13197109f58	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair1-order1-snapshot.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair1-order1-snapshot.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair1-order1-snapshot.stderr
20260909T130630Z	1	2	cold	physical_pages	PASS	0	43838819620	29	286900	34e5e94ee137397b5b842e0d42e97ee5632a593622127803fe18917cff02a1a5	2	2	3c61958b88d1e286e1d844fa2c8be4b5324702475243c18fae5709bbac50fe24	1be9e2ec276ebb6e76e9557bf77101af5db3c973597ef74b1d34feca19930644	2807c70d844fdb8277f5afda2ab5c82d43a2d0a858918174fc6542e0bfe1b5b2	297d3fd7fec5d0c0f226f2bc219de7c526211ca525036d4d480918aba309c2f1	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair1-order2-physical_pages.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair1-order2-physical_pages.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair1-order2-physical_pages.stderr
20260909T130630Z	2	1	cold	physical_pages	PASS	0	70588278222	29	287316	34e5e94ee137397b5b842e0d42e97ee5632a593622127803fe18917cff02a1a5	2	2	3c61958b88d1e286e1d844fa2c8be4b5324702475243c18fae5709bbac50fe24	729c8198cf8761df11014694c83fa91e3d15761ce6b54a1cf0231c2db40965dc	31114d8440d3ae1f9e03bcfce7e2d5e8c9dd9e4e25564937b234aebaf491e974	297d3fd7fec5d0c0f226f2bc219de7c526211ca525036d4d480918aba309c2f1	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair2-order1-physical_pages.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair2-order1-physical_pages.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair2-order1-physical_pages.stderr
20260909T130630Z	2	2	cold	snapshot	PASS	0	53173176751	27	313052	34e5e94ee137397b5b842e0d42e97ee5632a593622127803fe18917cff02a1a5	2	2	d6d2b033fcc9e7ca3c301ac40d493b253f3d50ebe2331ad0254826bec3407dae	48f86a5252d9f9351046c0bbb69ccb3b382b468517d8c69db0b4fb18db535140	5ff0b990176dbdf94d259efa2583c813e8c9df0e3c1df7c3f03557e98624aa75	e0ce214389b294427e956149e17ddada13463eff3a3dd3ebb337a13197109f58	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair2-order2-snapshot.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair2-order2-snapshot.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair2-order2-snapshot.stderr
20260909T130630Z	3	1	cold	snapshot	PASS	0	65005166620	28	312280	34e5e94ee137397b5b842e0d42e97ee5632a593622127803fe18917cff02a1a5	2	2	a68577cdb1055dbe6b7cc7a75d4487e103832a64d7d5b77c8b1c448936be26f8	e53d09e260b21da262795983fd3789c7ef9c78426fd4a08b01df229a7f02a138	7b0796b9af3f986489a52a6db72935676560d3390e278e311786008137845729	e0ce214389b294427e956149e17ddada13463eff3a3dd3ebb337a13197109f58	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair3-order1-snapshot.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair3-order1-snapshot.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair3-order1-snapshot.stderr
20260909T130630Z	3	2	cold	physical_pages	PASS	0	44009927101	30	287160	34e5e94ee137397b5b842e0d42e97ee5632a593622127803fe18917cff02a1a5	2	2	a8f5fa661ccd2ba8177bc843efa97672eb9e02fd26a5b23d9df91e933ff7afff	e625a34ab331973193144c44ab786fb592a0d406e43012fb90746c1ab127a3f5	84e93f36b5b8ccd8dff37751f8e45a3559637ab75e60c0ad44b27755f49fef3c	297d3fd7fec5d0c0f226f2bc219de7c526211ca525036d4d480918aba309c2f1	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair3-order2-physical_pages.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair3-order2-physical_pages.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair3-order2-physical_pages.stderr
20260909T130630Z	4	1	cold	physical_pages	PASS	0	50173832411	29	285216	34e5e94ee137397b5b842e0d42e97ee5632a593622127803fe18917cff02a1a5	2	2	3c61958b88d1e286e1d844fa2c8be4b5324702475243c18fae5709bbac50fe24	f03511e5eb4a1a97ef369e48c0d00306edd0be18fd40e8f630ccc74af1b9bf2b	8bd82dacdb01a761d8d1dd7091baefe9ae723562fee0731a0ca74e336f4babf7	297d3fd7fec5d0c0f226f2bc219de7c526211ca525036d4d480918aba309c2f1	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair4-order1-physical_pages.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair4-order1-physical_pages.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair4-order1-physical_pages.stderr
20260909T130630Z	4	2	cold	snapshot	PASS	0	45604028029	28	312468	34e5e94ee137397b5b842e0d42e97ee5632a593622127803fe18917cff02a1a5	2	2	a68577cdb1055dbe6b7cc7a75d4487e103832a64d7d5b77c8b1c448936be26f8	0dc5c0ecbaa0ce7a9628697d07feb14afd1a5719d8dc34fc816d613bca74d5d6	4bb33c7d0c86f0ecf225b56d0563ef7c07d7ecbb06aeb21b50c10f360db8a535	e0ce214389b294427e956149e17ddada13463eff3a3dd3ebb337a13197109f58	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair4-order2-snapshot.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair4-order2-snapshot.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair4-order2-snapshot.stderr
20260909T130630Z	5	1	cold	snapshot	PASS	0	47583116427	27	312376	34e5e94ee137397b5b842e0d42e97ee5632a593622127803fe18917cff02a1a5	2	2	d6d2b033fcc9e7ca3c301ac40d493b253f3d50ebe2331ad0254826bec3407dae	f40865742743e141c28ed39c7a15549bf925344df710272cce6620dd9b34a19f	938347bc92d865131645acca12106e1016eb76b9db738ae0713c5c9364bebbbe	e0ce214389b294427e956149e17ddada13463eff3a3dd3ebb337a13197109f58	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair5-order1-snapshot.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair5-order1-snapshot.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair5-order1-snapshot.stderr
20260909T130630Z	5	2	cold	physical_pages	PASS	0	63882080532	29	287168	34e5e94ee137397b5b842e0d42e97ee5632a593622127803fe18917cff02a1a5	2	2	3c61958b88d1e286e1d844fa2c8be4b5324702475243c18fae5709bbac50fe24	e6a5a48d66c727be870ab74c3db582432cf4668a8661f798774dc164ee4b3dc0	6eb6c7ab3f5e5ffedecc3e0abea1d94a2f420f5e1b66a480e05f3e723daf9a6f	297d3fd7fec5d0c0f226f2bc219de7c526211ca525036d4d480918aba309c2f1	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair5-order2-physical_pages.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair5-order2-physical_pages.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-cold-pair5-order2-physical_pages.stderr
20260909T130630Z	1	1	exact_repeat	snapshot	PASS	0	50661125729	39	313072	63cd3f3e0c3dfbf35bf56e010dc83cc2f96ffdc9e22994dafc5467219681dfb2	2,2	4	d65d98a9c3908393b9886362cee07cd951e3752f92d858e10a378b4e1c322087	da1031f28154d62a06326e37e0bff06f073d735d6474af35ad8eb8355355c846	63253b1ef577f00d92eddd31781f94d81ef656ee335326ebf9a200dd180754e8	1e45f0be1c952d0a83a5a072a29e765fa6adb07ebb5a4c7d9b6799342006b0a5	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair1-order1-snapshot.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair1-order1-snapshot.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair1-order1-snapshot.stderr
20260909T130630Z	1	2	exact_repeat	physical_pages	PASS	0	56712276151	42	287232	63cd3f3e0c3dfbf35bf56e010dc83cc2f96ffdc9e22994dafc5467219681dfb2	2,2	4	4e5a80ef4a87450627fcef8b6aee8df165ba43dd64d65ba9101c89fbd8e16ead	ca110b7e35ae9a6bebd8d25ffdc6916675f0fcaac54ddd50205ec0a8216c54ed	e48c939f434f1437c0246f73dbc843c94393821f1ef72c3e25abe915ef155a9e	8f72ce27c958dd534454593d0863bc98096a3ca088ab83211fa33e38a05b1fae	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair1-order2-physical_pages.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair1-order2-physical_pages.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair1-order2-physical_pages.stderr
20260909T130630Z	2	1	exact_repeat	physical_pages	PASS	0	46851941985	42	288720	63cd3f3e0c3dfbf35bf56e010dc83cc2f96ffdc9e22994dafc5467219681dfb2	2,2	4	4e5a80ef4a87450627fcef8b6aee8df165ba43dd64d65ba9101c89fbd8e16ead	af48218c810d788cebf58ba26c264f27fccda6d37d9e4e545722498b2ffabc1e	110be433e66054e22aca4e64a9807dede3f50b7039634502dadcab53968e4cea	8f72ce27c958dd534454593d0863bc98096a3ca088ab83211fa33e38a05b1fae	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair2-order1-physical_pages.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair2-order1-physical_pages.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair2-order1-physical_pages.stderr
20260909T130630Z	2	2	exact_repeat	snapshot	PASS	0	43263231252	38	312468	63cd3f3e0c3dfbf35bf56e010dc83cc2f96ffdc9e22994dafc5467219681dfb2	2,2	4	740d4b12c91db9da54c844bb9974b1f67fffe6539da2f5e16dd7ff572f6d59b8	a95fbe0bc5fab63b8587ebf613cf5fd15220db8d3650819eb37e4fb797e30863	bed29e095ad566d7c9098d6267a7a6db24529fa3024abf7e9fa8905689ac0009	1e45f0be1c952d0a83a5a072a29e765fa6adb07ebb5a4c7d9b6799342006b0a5	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair2-order2-snapshot.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair2-order2-snapshot.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair2-order2-snapshot.stderr
20260909T130630Z	3	1	exact_repeat	snapshot	PASS	0	51186686891	39	312920	63cd3f3e0c3dfbf35bf56e010dc83cc2f96ffdc9e22994dafc5467219681dfb2	2,2	4	d65d98a9c3908393b9886362cee07cd951e3752f92d858e10a378b4e1c322087	93b1201355a3f3b90cdfe18af46b2e6f58c3c6e92d2b8cd759d7b80d4c55415c	445ae5a58f80528318b36e8b7053b7b8eeeb07b4522902fa9cb38d3661982e0a	1e45f0be1c952d0a83a5a072a29e765fa6adb07ebb5a4c7d9b6799342006b0a5	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair3-order1-snapshot.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair3-order1-snapshot.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair3-order1-snapshot.stderr
20260909T130630Z	3	2	exact_repeat	physical_pages	PASS	0	56430128795	42	288700	63cd3f3e0c3dfbf35bf56e010dc83cc2f96ffdc9e22994dafc5467219681dfb2	2,2	4	4e5a80ef4a87450627fcef8b6aee8df165ba43dd64d65ba9101c89fbd8e16ead	af48218c810d788cebf58ba26c264f27fccda6d37d9e4e545722498b2ffabc1e	eb1b7c56fc574e10b84221e0bbdad431f0052ff9a8e0a07494facbfdc9703d05	8f72ce27c958dd534454593d0863bc98096a3ca088ab83211fa33e38a05b1fae	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair3-order2-physical_pages.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair3-order2-physical_pages.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair3-order2-physical_pages.stderr
20260909T130630Z	4	1	exact_repeat	physical_pages	PASS	0	50491922217	43	288832	63cd3f3e0c3dfbf35bf56e010dc83cc2f96ffdc9e22994dafc5467219681dfb2	2,2	4	29d2afc883d5afc69af6427d595ad643c053d91ff60ae9d52b5eb667aa3298b8	ea078b2254bae3d7820e94e0e15f922c56e9971304c5571217991207b313df11	7d2d8129662dd89b413919020f538745f96b4cc8908fec469d24496c842aad31	8f72ce27c958dd534454593d0863bc98096a3ca088ab83211fa33e38a05b1fae	1024	1024	1024	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair4-order1-physical_pages.time-v	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair4-order1-physical_pages.stdout	build/perf/slang-kv-cache/raw/20260909T130630Z-exact_repeat-pair4-order1-physical_pages.stderr
