category	file	line	symbol_or_function
unnamed_duplicate_typed_args	src/lib/common/xml/xpath.spl	2	
unnamed_duplicate_typed_args	src/lib/common/yaml/serialize.spl	2	
unnamed_duplicate_typed_args	src/lib/common/yaml/utilities.spl	2	
star_import	src/lib/common/torch/dyn_ffi_ops.spl	1	
unnamed_duplicate_typed_args	src/lib/common/tooling/easy_fix/rules_compiler.spl	2	
unnamed_duplicate_typed_args	src/lib/common/tooling/easy_fix/rules_helpers.spl	2	
unnamed_duplicate_typed_args	src/lib/common/tooling/easy_fix/rules_structural.spl	2	
star_import	src/lib/common/tooling/easy_fix/rules.spl	2	facade aggregator: imports submodule symbols for re-export
unnamed_duplicate_typed_args	src/lib/common/pure/nn/attention.spl	2	
unnamed_duplicate_typed_args	src/lib/common/pure/nn/init.spl	2	
unnamed_duplicate_typed_args	src/lib/common/pure/nn/functional.spl	2	
unnamed_duplicate_typed_args	src/lib/common/pure/evaluator.spl	2	
unnamed_duplicate_typed_args	src/lib/common/pure/metrics.spl	2	
star_import	src/lib/common/pure/nn.spl	1	facade aggregator: imports submodule symbols for re-export
star_import	src/lib/common/pure/parser.spl	1	facade aggregator: imports submodule symbols for re-export
unnamed_duplicate_typed_args	src/lib/common/pure/training.spl	2	
unnamed_duplicate_typed_args	src/lib/common/pure/torch_ffi.spl	2	
unnamed_duplicate_typed_args	src/lib/common/mcp_helpers/mod.spl	2	
star_import	src/lib/common/encoding/mod.spl	1	
star_import	src/lib/common/unicode/mod.spl	1	
unnamed_duplicate_typed_args	src/lib/common/easy_fix_rules.spl	2	
unnamed_duplicate_typed_args	src/lib/common/search_utils.spl	2	
unnamed_duplicate_typed_args	src/lib/common/collection_helpers.spl	1	
star_import	src/lib/common/functions.spl	1	facade aggregator: imports submodule symbols for re-export
star_import	src/lib/common/set_utils.spl	1	facade aggregator: imports submodule symbols for re-export
unnamed_duplicate_typed_args	src/lib/common/text_advanced.spl	2	
unnamed_duplicate_typed_args	src/lib/common/math.spl	2	
unnamed_duplicate_typed_args	src/lib/common/bitwise_utils.spl	2	
unnamed_duplicate_typed_args	src/lib/common/chaos.spl	2	
unnamed_duplicate_typed_args	src/lib/common/combinatorics_utils.spl	2	
unnamed_duplicate_typed_args	src/lib/common/format_utils.spl	2	
unnamed_duplicate_typed_args	src/lib/common/hash_utils.spl	2	
unnamed_duplicate_typed_args	src/lib/common/mathjax.spl	2	
unnamed_duplicate_typed_args	src/lib/common/matrix_utils.spl	2	
unnamed_duplicate_typed_args	src/lib/common/random_utils.spl	2	
unnamed_duplicate_typed_args	src/lib/common/skiplist_stats.spl	2	
unnamed_duplicate_typed_args, star_import	src/lib/common/skiplist_utils.spl	2	
unnamed_duplicate_typed_args	src/lib/common/string_core.spl	2	
unnamed_duplicate_typed_args	src/lib/common/text.spl	2	
unnamed_duplicate_typed_args	src/lib/common/validation.spl	2	
unnamed_duplicate_typed_args	src/lib/common/math_repr.spl	2	
star_import	src/lib/common/encoding.spl	1	
star_import	src/lib/common/encoding_utils.spl	1	
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/layout.spl	77	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/layout.spl	82	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/layout.spl	87	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/layout.spl	92	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/layout.spl	96	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/layout.spl	100	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/layout.spl	104	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/layout.spl	108	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/layout.spl	715	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	388	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	398	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	402	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	406	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	410	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	414	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	418	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	425	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	429	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	433	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	437	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	441	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	445	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	449	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	468	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	481	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/dom.spl	485	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/browser_renderer.spl	457	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/browser_renderer.spl	464	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	270	CSS float code: domain-native i32 enum-as-int
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	274	CSS clear code: domain-native i32 enum-as-int
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	278	CSS outline width: domain-native i32 length in pixels
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	285	CSS outline color: domain-native u32 packed RGBA
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	289	CSS outline offset: domain-native i32 length in pixels
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	296	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	304	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	308	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	315	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	319	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	323	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	327	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	331	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	335	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	339	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	343	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	365	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	369	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	376	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	380	CSS/layout measurement: domain-native i32/u32/f32
primitive_api	src/lib/gc_async_mut/gpu/browser_engine/css.spl	384	CSS/layout measurement: domain-native i32/u32/f32
unnamed_duplicate_typed_args	src/lib/gc_async_mut/gpu_runtime/mod.spl	2	
star_import	src/lib/gc_async_mut/torch/dyn_ffi.spl	1	
unnamed_duplicate_typed_args	src/lib/gc_async_mut/io/metal_ffi.spl	1	
unnamed_duplicate_typed_args	src/lib/gc_async_mut/io/oneapi_ffi.spl	1	
unnamed_duplicate_typed_args	src/lib/gc_async_mut/io/cuda_ffi.spl	2	
unnamed_duplicate_typed_args	src/lib/gc_async_mut/io/rocm_ffi.spl	2	
unnamed_duplicate_typed_args	src/lib/gc_async_mut/svllm/model_executor/model_loader/safetensors.spl	2	
unnamed_duplicate_typed_args	src/lib/gc_async_mut/svllm/model_executor/model_loader/tensor_pack.spl	2	
unnamed_duplicate_typed_args	src/lib/gc_async_mut/gpu.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/ml/async_training.spl	2	
star_import	src/lib/nogc_async_mut/torch/dyn_ffi.spl	1	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/handler_adapters/debug_adapter.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/handler_adapters/debug_log_adapter.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/handler_adapters/diag_adapter.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/main_lazy_remote_test_tools.spl	1	
wrong_shell_import	src/lib/nogc_async_mut/mcp/protocol.spl	14	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/main_lazy_power_tools.spl	1	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/completions.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/debug_eval.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/debug_log_tools.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/diag_core.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/diag_edit_tools.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/fileio_json.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/fileio_protection.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/fileio_simple.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/helpers.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/helpers_compat.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/main_lazy.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/main_lazy_debug_tools.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/main_lazy_diag_tools.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/main_lazy_json.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/main_lazy_terminal_tools.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/schema.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/api_tools.spl	2	
star_import	src/lib/nogc_async_mut/mcp/editor.spl	1	facade aggregator: imports submodule symbols for re-export
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/outline_renderer.spl	2	
star_import	src/lib/nogc_async_mut/mcp/session.spl	1	facade aggregator: imports submodule symbols for re-export
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/main.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/mcp/main_lazy_protocol.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/llm/chat.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/llm/claude_api.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/llm/claude_cli.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/llm/config.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/llm/gemini_api.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/llm/json_helpers.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/llm/local_torch.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/llm/openai_api.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/llm/openai_compat.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut/llm/provider.spl	2	
star_import	src/lib/nogc_async_mut/async_host.spl	1	facade aggregator: imports submodule symbols for re-export
star_import	src/lib/nogc_async_mut/async_unified.spl	1	facade aggregator: imports submodule symbols for re-export
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/arm/nvic.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/common/test_harness.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/riscv/test_support.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/riscv/plic.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/x86/idt.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/x86/io.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/x86/serial.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/x86/semihost.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/interrupt.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/semihost_transport.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/syscall.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/baremetal/system_api.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/memory/refc_binary.spl	1	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/log/format.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/log/logger.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/math/mod.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/hash/mod.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_mut_noalloc/sort/mod.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_immut/persistent_map/hamt_node.spl	3	
unnamed_duplicate_typed_args	src/lib/nogc_async_immut/persistent_vec/rrb_node.spl	2	
unnamed_duplicate_typed_args	src/lib/nogc_async_immut/persistent_sorted_map/path_copy.spl	3	
unnamed_duplicate_typed_args	src/lib/nogc_async_immut/persistent_trie/trie_node.spl	3	
unnamed_duplicate_typed_args	src/lib/database/feature_utils.spl	2	
unnamed_duplicate_typed_args	src/lib/log.spl	19	
unnamed_duplicate_typed_args, star_import	src/lib/text.spl	2	
unnamed_duplicate_typed_args	src/compiler_rust/lib/std/examples/game_engine/physics_playground.spl	2	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/cli/file.spl	10	
primitive_api	src/compiler_rust/lib/std/src/cli/file.spl	355	
primitive_api	src/compiler_rust/lib/std/src/cli/file.spl	360	
primitive_api	src/compiler_rust/lib/std/src/core/collections.spl	2	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/core/json.spl	6	
primitive_api	src/compiler_rust/lib/std/src/core/json_serialize.spl	7	
primitive_api	src/compiler_rust/lib/std/src/core/json_serialize.spl	57	
primitive_api	src/compiler_rust/lib/std/src/core/json_serialize.spl	116	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/core/random.spl	7	
primitive_api	src/compiler_rust/lib/std/src/core/random.spl	40	
primitive_api	src/compiler_rust/lib/std/src/core/random.spl	50	
primitive_api	src/compiler_rust/lib/std/src/core/random.spl	68	
primitive_api	src/compiler_rust/lib/std/src/core/random.spl	97	
primitive_api	src/compiler_rust/lib/std/src/core/random.spl	118	
primitive_api	src/compiler_rust/lib/std/src/core/random.spl	129	
primitive_api	src/compiler_rust/lib/std/src/core/random.spl	175	
primitive_api	src/compiler_rust/lib/std/src/core/random.spl	181	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/data/json.spl	6	
primitive_api	src/compiler_rust/lib/std/src/file/mmap.spl	2	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/file/context.spl	8	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/file/__init__.spl	24	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/color.spl	6	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/term_types.spl	3	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/term_types.spl	8	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/types.spl	6	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/mmap_common.spl	8	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/mmap_common.spl	88	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/mmap_common.spl	98	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	8	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	24	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	46	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	56	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	69	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	75	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	101	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	119	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	149	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	192	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	202	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	216	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	229	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	239	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	252	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/file_ops_common.spl	264	
primitive_api	src/compiler_rust/lib/std/src/host/common/io/fs_types.spl	6	
primitive_api	src/compiler_rust/lib/std/src/host/common/net/http_method.spl	2	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/host/sync_nogc_mut/io/fs/ops.spl	6	
primitive_api	src/compiler_rust/lib/std/src/host/sync_nogc_mut/io/fs/ops.spl	113	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/infra/file_io.spl	6	
primitive_api	src/compiler_rust/lib/std/src/infra/parallel.spl	2	
primitive_api	src/compiler_rust/lib/std/src/lms/error.spl	6	
primitive_api	src/compiler_rust/lib/std/src/lms/error.spl	34	
primitive_api	src/compiler_rust/lib/std/src/lms/error.spl	397	
primitive_api	src/compiler_rust/lib/std/src/lms/error.spl	406	
primitive_api	src/compiler_rust/lib/std/src/lms/transport.spl	6	
primitive_api	src/compiler_rust/lib/std/src/lms/transport.spl	81	
primitive_api	src/compiler_rust/lib/std/src/lms/transport.spl	88	
primitive_api	src/compiler_rust/lib/std/src/lms_simple/transport.spl	6	
primitive_api	src/compiler_rust/lib/std/src/lms_simple/error.spl	7	
primitive_api	src/compiler_rust/lib/std/src/lms_simple/error.spl	18	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/mcp/core/logger.spl	9	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/diagnostics.spl	7	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/mcp/core/markdown.spl	6	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/markdown.spl	280	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/markdown.spl	465	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/mcp/core/error_handler.spl	6	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/error_handler.spl	39	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/error_handler.spl	240	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/mcp/core/protocol.spl	6	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/protocol.spl	80	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/protocol.spl	91	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/protocol.spl	103	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/protocol.spl	311	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/mcp/core/logs.spl	7	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/logs.spl	233	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/mcp/core/safe_server.spl	7	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/safe_server.spl	18	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/safe_server.spl	120	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/mcp/core/server.spl	6	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/server.spl	18	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/transport.spl	8	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/transport.spl	40	
primitive_api	src/compiler_rust/lib/std/src/mcp/core/transport.spl	278	
primitive_api	src/compiler_rust/lib/std/src/mcp/lsp/mod.spl	16	
primitive_api	src/compiler_rust/lib/std/src/mcp/lsp/mod.spl	25	
primitive_api	src/compiler_rust/lib/std/src/mcp/multi_lang/__init__.spl	2	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/mcp/simple_lang/types.spl	5	
primitive_api	src/compiler_rust/lib/std/src/mcp/simple_lang/coverage.spl	6	
primitive_api	src/compiler_rust/lib/std/src/mcp/simple_lang/coverage.spl	114	
primitive_api	src/compiler_rust/lib/std/src/mcp/simple_lang/coverage.spl	127	
primitive_api	src/compiler_rust/lib/std/src/mcp/simple_lang/coverage.spl	308	
primitive_api	src/compiler_rust/lib/std/src/mcp/simple_lang/coverage.spl	321	
primitive_api	src/compiler_rust/lib/std/src/mcp/simple_lang/parser.spl	5	
primitive_api	src/compiler_rust/lib/std/src/mcp/simple_lang/parser.spl	264	
primitive_api	src/compiler_rust/lib/std/src/mcp/simple_lang/symbol_table.spl	6	
primitive_api	src/compiler_rust/lib/std/src/mcp/simple_lang/symbol_table.spl	228	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/mcp/simple_lang/dependencies.spl	7	
primitive_api	src/compiler_rust/lib/std/src/mcp/simple_lang/dependencies.spl	105	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/mcp/simple_lang/formatter.spl	5	
primitive_api	src/compiler_rust/lib/std/src/mcp/simple_lang/formatter.spl	12	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/mcp/mcp_transform.spl	5	
primitive_api	src/compiler_rust/lib/std/src/mcp/mcp_formatting.spl	6	
primitive_api	src/compiler_rust/lib/std/src/mcp/mcp_formatting.spl	75	
primitive_api	src/compiler_rust/lib/std/src/mcp/mcp_extended.spl	7	
primitive_api	src/compiler_rust/lib/std/src/mcp/mcp_extended.spl	103	
primitive_api	src/compiler_rust/lib/std/src/ml/torch/__init__.spl	4	
primitive_api	src/compiler_rust/lib/std/src/ml/torch/__init__.spl	99	
primitive_api	src/compiler_rust/lib/std/src/ml/torch/__init__.spl	104	
primitive_api	src/compiler_rust/lib/std/src/ml/torch/__init__.spl	115	
primitive_api	src/compiler_rust/lib/std/src/parser/treesitter/edits/__init__.spl	4	
primitive_api	src/compiler_rust/lib/std/src/parser/treesitter/edits/__init__.spl	137	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/repl/__init__.spl	7	
primitive_api	src/compiler_rust/lib/std/src/repl/__init__.spl	18	
primitive_api	src/compiler_rust/lib/std/src/repl/__init__.spl	29	
primitive_api	src/compiler_rust/lib/std/src/repl/__init__.spl	46	
primitive_api	src/compiler_rust/lib/std/src/startup/__init__.spl	34	
primitive_api	src/compiler_rust/lib/std/src/startup/__init__.spl	68	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/testing/helpers.spl	10	
primitive_api	src/compiler_rust/lib/std/src/testing/helpers.spl	41	
primitive_api	src/compiler_rust/lib/std/src/testing/helpers.spl	56	
primitive_api	src/compiler_rust/lib/std/src/testing/helpers.spl	143	
primitive_api	src/compiler_rust/lib/std/src/testing/helpers.spl	204	
primitive_api	src/compiler_rust/lib/std/src/testing/helpers.spl	224	
primitive_api	src/compiler_rust/lib/std/src/testing/helpers.spl	245	
primitive_api	src/compiler_rust/lib/std/src/testing/helpers.spl	305	
bare_bool	src/compiler_rust/lib/std/src/testing/fuzz.spl	7	
primitive_api	src/compiler_rust/lib/std/src/testing/fuzz.spl	78	
primitive_api	src/compiler_rust/lib/std/src/testing/fuzz.spl	126	
primitive_api	src/compiler_rust/lib/std/src/testing/fuzz.spl	136	
primitive_api	src/compiler_rust/lib/std/src/testing/fuzz.spl	154	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/compiler/c.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/compiler/c.spl	18	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/compiler/javascript.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/compiler/javascript.spl	18	
primitive_api	src/compiler_rust/lib/std/src/tooling/compiler/simple.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/compiler/simple.spl	13	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/compiler/compiler_interface.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/compiler/compiler_interface.spl	158	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/compiler/compiler_interface_impl.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/compiler/compiler_interface_impl.spl	80	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/compiler/build_system.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/compiler/build_system.spl	18	
primitive_api	src/compiler_rust/lib/std/src/tooling/compiler/build_system.spl	279	
primitive_api	src/compiler_rust/lib/std/src/tooling/core/dependency.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/core/dependency.spl	675	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/core/incremental.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/core/incremental.spl	16	
primitive_api	src/compiler_rust/lib/std/src/tooling/core/incremental.spl	493	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/core/dependency_fetch.spl	7	
primitive_api	src/compiler_rust/lib/std/src/tooling/core/dependency_fetch.spl	226	
primitive_api	src/compiler_rust/lib/std/src/tooling/core/dependency_fetch.spl	479	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/core/errors_reporting.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/core/errors_reporting.spl	15	
