test/01_unit/compiler/50.mir/hwir_standalone_sequential_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/50.mir/hwir_riscv_scalar_control_projection_spec.spl	1	ERROR	7	4	3	0
test/01_unit/compiler/50.mir/hwir_zca_load_effect_outcomes_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/50.mir/hwir_zca_rv64_contract_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/50.mir/hwir_zca_rv64_ld_sd_rows_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/50.mir/hwir_zca_rv64_rows_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/50.mir/hwir_zca_rv64_stack_memory_rows_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/50.mir/hwir_migrating_overlap_guard_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/60.mir_opt/hwir_opt_spec.spl	0	OK	8	8	0	0
test/01_unit/compiler/60.mir_opt/general_patterns_spec.spl	0	OK	58	58	0	0
test/01_unit/compiler/60.mir_opt/optimizer_manifest_backend_budget_spec.spl	1	ERROR	5	4	1	0
test/01_unit/compiler/60.mir_opt/pass_descriptor_budget_spec.spl	0	OK	7	7	0	0
test/01_unit/compiler/60.mir_opt/riscv_scalar_binding_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/60.mir_opt/.spipe_wrapped_entry_general_patterns_spec.spl	1	ERROR	27	22	5	0
test/01_unit/compiler/all_regions_spec.spl	0	OK	6	6	0	0
test/01_unit/compiler/assurance/dynamic_composition_spec.spl	0	OK	5	5	0	0
test/01_unit/compiler/assurance/assurance_schemas_spec.spl	0	OK	31	31	0	0
test/01_unit/compiler/assurance/flight_rules_spec.spl	0	OK	26	26	0	0
test/01_unit/compiler/assurance/formal_delivery_gates_spec.spl	0	OK	6	6	0	0
test/01_unit/compiler/assurance/formal_interfaces_spec.spl	0	OK	7	7	0	0
test/01_unit/compiler/assurance/formal_status_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/assurance/formal_receipt_spec.spl	0	OK	11	11	0	0
test/01_unit/compiler/assurance/nat_normalizer_receipt_spec.spl	0	OK	5	5	0	0
